"review_id";"title";"review_text";"rating";"review_date";"cleaned_text";"score_syuzhet";"score_afinn";"sentiment_category";"anger";"anticipation";"disgust";"fear";"joy";"sadness";"surprise";"trust";"negative";"positive"
"551";"Incredible experience";"Absolutely stunning resort. Our private villa was perfect. Truly an authentic experience.";"4";"October 2026";"absolutely stunning resort our private villa was perfect truly an authentic experience";"2,00";"7";"Positive";"0";"1";"0";"0";"2";"0";"0";"2";"0";"2"
"552";"Unmatched luxury";"What a beautiful property! Our private villa was simply magical. Best trip ever.";"5";"November 2024";"what a beautiful property our private villa was simply magical best trip ever";"2,00";"6";"Positive";"0";"1";"0";"0";"2";"0";"2";"0";"0";"2"
"553";"Exceptional service";"Our family stayed here. Balinese hospitality was simply magical. We felt like royalty.";"4";"August 2024";"our family stayed here balinese hospitality was simply magical we felt like royalty";"2,85";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"3"
"554";"Unmatched luxury";"My partner and I visited Bali. The ocean view was outstanding. Best trip ever.";"5";"February 2025";"my partner and i visited bali the ocean view was outstanding best trip ever";"2,05";"8";"Positive";"0";"0";"0";"0";"1";"0";"1";"0";"1";"2"
"555";"Incredible experience";"Our family stayed here. Butler service was simply magical. Truly an authentic experience.";"5";"May 2026";"our family stayed here butler service was simply magical truly an authentic experience";"1,65";"0";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"3"
"556";"Needs improvement";"We had high expectations. the dining prices was sub-par. Very disappointed.";"2";"April 2024";"we had high expectations the dining prices was sub par very disappointed";"-1,00";"-2";"Negative";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0"
"557";"Unmatched luxury";"My partner and I visited Bali. Breakfast spread was perfect. Worth every penny.";"5";"February 2026";"my partner and i visited bali breakfast spread was perfect worth every penny";"2,90";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"4"
"558";"Incredible experience";"Our family stayed here. The ocean view was stunning. We felt like royalty.";"4";"January 2025";"our family stayed here the ocean view was stunning we felt like royalty";"1,85";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"559";"Not a 5-star experience";"A mixed experience. the staff coordination needed improvement. Very disappointed.";"1";"March 2025";"a mixed experience the staff coordination needed improvement very disappointed";"0,15";"0";"Positive";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1"
"560";"Breathtaking views";"Our family stayed here. The main pool was incredible 😍! Will definitely return.";"4";"May 2026";"our family stayed here the main pool was incredible will definitely return";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"561";"Incredible experience";"My partner and I visited Bali. Our private villa was perfect. A must-visit in Bali.";"5";"November 2026";"my partner and i visited bali our private villa was perfect a must visit in bali";"1,95";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"562";"Perfect getaway";"Absolutely stunning resort. Butler service was top notch. Truly an authentic experience.";"5";"February 2026";"absolutely stunning resort butler service was top notch truly an authentic experience";"1,65";"6";"Positive";"0";"1";"0";"0";"1";"0";"0";"3";"0";"3"
"563";"Breathtaking views";"Our family stayed here. Our private villa was impeccable. A must-visit in Bali.";"4";"October 2026";"our family stayed here our private villa was impeccable a must visit in bali";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"564";"Breathtaking views";"We just returned from Bvlgari. Breakfast spread was impeccable. A must-visit in Bali.";"4";"August 2024";"we just returned from bvlgari breakfast spread was impeccable a must visit in bali";"1,50";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"565";"Breathtaking views";"Our family stayed here. The resort architecture was impeccable. Highly recommended!";"5";"March 2026";"our family stayed here the resort architecture was impeccable highly recommended";"1,00";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1"
"566";"Beautiful but overrated";"What a beautiful property! Butler service was good, but the staff coordination was disappointing.";"3";"May 2025";"what a beautiful property butler service was good but the staff coordination was disappointing";"1,30";"4";"Positive";"0";"1";"0";"0";"2";"1";"1";"2";"1";"3"
"567";"A 5-star dream";"Absolutely stunning resort. Balinese hospitality exceeded our expectations. Worth every penny.";"4";"December 2025";"absolutely stunning resort balinese hospitality exceeded our expectations worth every penny";"2,90";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"568";"Breathtaking views";"Absolutely stunning resort. Balinese hospitality was simply magical. Worth every penny.";"4";"August 2024";"absolutely stunning resort balinese hospitality was simply magical worth every penny";"3,25";"6";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"3"
"569";"Breathtaking views";"Absolutely stunning resort. The main pool was impeccable. We felt like royalty.";"4";"August 2026";"absolutely stunning resort the main pool was impeccable we felt like royalty";"2,75";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4"
"570";"Perfect getaway";"My partner and I visited Bali. The spa treatment was incredible 😍! Best trip ever.";"4";"March 2025";"my partner and i visited bali the spa treatment was incredible best trip ever";"1,95";"3";"Positive";"0";"1";"0";"0";"1";"0";"2";"1";"0";"2"
"571";"Incredible experience";"My partner and I visited Bali. The cliffside elevator was stunning. We felt like royalty.";"4";"February 2025";"my partner and i visited bali the cliffside elevator was stunning we felt like royalty";"2,65";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"572";"Breathtaking views";"Our family stayed here. Balinese hospitality was perfect. Worth every penny.";"5";"April 2024";"our family stayed here balinese hospitality was perfect worth every penny";"2,50";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"573";"Beautiful paradise";"Our family stayed here. The spa treatment was outstanding. We felt like royalty.";"4";"September 2024";"our family stayed here the spa treatment was outstanding we felt like royalty";"2,00";"7";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"1";"3"
"574";"Average stay";"We just returned from Bvlgari. Balinese hospitality was good, but the dining prices was disappointing.";"3";"June 2024";"we just returned from bvlgari balinese hospitality was good but the dining prices was disappointing";"0,75";"1";"Positive";"0";"1";"0";"0";"1";"1";"1";"1";"1";"2"
"575";"Heaven on earth";"Our family stayed here. Our private villa was stunning. Best trip ever.";"5";"March 2024";"our family stayed here our private villa was stunning best trip ever";"1,25";"7";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"576";"Heaven on earth";"What a beautiful property! Butler service was outstanding. A must-visit in Bali.";"5";"February 2025";"what a beautiful property butler service was outstanding a must visit in bali";"2,30";"8";"Positive";"0";"0";"0";"0";"2";"0";"0";"1";"1";"4"
"577";"A 5-star dream";"What a beautiful property! The ocean view was a dream come true. Can't wait to come back.";"5";"February 2026";"what a beautiful property the ocean view was a dream come true can t wait to come back";"1,25";"6";"Positive";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1"
"578";"Disappointing";"Not quite what we hoped. the room maintenance was slightly confusing. They need to fix this.";"2";"March 2025";"not quite what we hoped the room maintenance was slightly confusing they need to fix this";"-0,50";"-2";"Negative";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"579";"Exceptional service";"We just returned from Bvlgari. The resort architecture was absolutely breathtaking! Best trip ever.";"5";"March 2026";"we just returned from bvlgari the resort architecture was absolutely breathtaking best trip ever";"1,00";"8";"Positive";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"580";"Exceptional service";"Absolutely stunning resort. Breakfast spread was top notch. Can't wait to come back.";"5";"April 2024";"absolutely stunning resort breakfast spread was top notch can t wait to come back";"1,10";"6";"Positive";"0";"2";"0";"0";"0";"0";"0";"1";"1";"2"
"581";"Unmatched luxury";"What a beautiful property! The Italian restaurant was top notch. Truly an authentic experience.";"5";"February 2024";"what a beautiful property the italian restaurant was top notch truly an authentic experience";"1,25";"5";"Positive";"0";"1";"0";"0";"2";"0";"0";"2";"0";"3"
"582";"Overpriced";"The resort looks nice but the buggy service took too long. Very disappointed.";"1";"November 2024";"the resort looks nice but the buggy service took too long very disappointed";"-0,50";"1";"Negative";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0"
"583";"Heaven on earth";"My partner and I visited Bali. The main pool was a dream come true. Will definitely return.";"4";"March 2026";"my partner and i visited bali the main pool was a dream come true will definitely return";"1,95";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"584";"Incredible experience";"Absolutely stunning resort. Butler service was stunning. Best trip ever.";"4";"August 2026";"absolutely stunning resort butler service was stunning best trip ever";"1,65";"7";"Positive";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"585";"Beautiful but overrated";"Absolutely stunning resort. Balinese hospitality was good, but the wifi connection needed improvement.";"3";"August 2026";"absolutely stunning resort balinese hospitality was good but the wifi connection needed improvement";"3,25";"9";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"3"
"586";"Exceptional service";"What a beautiful property! The cliffside elevator exceeded our expectations. Can't wait to come back.";"5";"March 2026";"what a beautiful property the cliffside elevator exceeded our expectations can t wait to come back";"0,90";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1"
"587";"Amazing stay";"Our family stayed here. Breakfast spread was incredible 😍! We felt like royalty.";"4";"August 2024";"our family stayed here breakfast spread was incredible we felt like royalty";"2,20";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"588";"A 5-star dream";"Our family stayed here. The main pool was incredible 😍! We felt like royalty.";"4";"April 2026";"our family stayed here the main pool was incredible we felt like royalty";"2,00";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"589";"Beautiful but overrated";"We just returned from Bvlgari. Balinese hospitality was good, but the dining prices was quite expensive.";"3";"May 2024";"we just returned from bvlgari balinese hospitality was good but the dining prices was quite expensive";"1,50";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"590";"Unmatched luxury";"Our family stayed here. Our private villa was stunning. Truly an authentic experience.";"5";"February 2025";"our family stayed here our private villa was stunning truly an authentic experience";"1,25";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"591";"Could be better";"A mixed experience. the buggy service was a bit slow. We won't be returning.";"2";"November 2025";"a mixed experience the buggy service was a bit slow we won t be returning";"0,25";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"592";"Could be better";"Beautiful location, however the dining prices took too long. Needs better management.";"1";"March 2025";"beautiful location however the dining prices took too long needs better management";"1,95";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2"
"593";"Overrated";"The resort looks nice but the beach access was disappointing. Needs better management.";"2";"August 2024";"the resort looks nice but the beach access was disappointing needs better management";"0,70";"3";"Positive";"0";"0";"0";"0";"1";"1";"0";"1";"1";"1"
"594";"Perfect getaway";"Absolutely stunning resort. The resort architecture was stunning. Can't wait to come back.";"5";"August 2026";"absolutely stunning resort the resort architecture was stunning can t wait to come back";"0,50";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"595";"Incredible experience";"Our family stayed here. Breakfast spread was top notch. Best trip ever.";"4";"December 2024";"our family stayed here breakfast spread was top notch best trip ever";"1,10";"5";"Positive";"0";"1";"0";"0";"0";"0";"1";"1";"0";"2"
"596";"Not a 5-star experience";"We had high expectations. the dining prices needed improvement. Not worth the price.";"2";"August 2026";"we had high expectations the dining prices needed improvement not worth the price";"1,50";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"597";"Incredible experience";"We just returned from Bvlgari. The spa treatment exceeded our expectations. Truly an authentic experience.";"5";"April 2026";"we just returned from bvlgari the spa treatment exceeded our expectations truly an authentic experience";"1,05";"0";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"598";"Heaven on earth";"We just returned from Bvlgari. Breakfast spread was absolutely breathtaking! We felt like royalty.";"4";"November 2024";"we just returned from bvlgari breakfast spread was absolutely breathtaking we felt like royalty";"2,20";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"599";"Overpriced";"Beautiful location, however the room maintenance was quite expensive. Not worth the price.";"2";"June 2025";"beautiful location however the room maintenance was quite expensive not worth the price";"1,25";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"600";"Not a 5-star experience";"Not quite what we hoped. the dining prices was completely overrated. Expected more from a luxury brand.";"1";"June 2024";"not quite what we hoped the dining prices was completely overrated expected more from a luxury brand";"0,65";"2";"Positive";"0";"1";"0";"0";"1";"0";"0";"0";"0";"2"
"601";"A 5-star dream";"Absolutely stunning resort. The resort architecture was perfect. Will definitely return.";"5";"March 2026";"absolutely stunning resort the resort architecture was perfect will definitely return";"1,50";"7";"Positive";"0";"1";"0";"0";"1";"0";"0";"2";"0";"1"
"602";"Amazing stay";"We just returned from Bvlgari. Balinese hospitality was simply magical. Truly an authentic experience.";"4";"October 2025";"we just returned from bvlgari balinese hospitality was simply magical truly an authentic experience";"2,25";"0";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"3"
"603";"Could be better";"A mixed experience. the room maintenance was slightly confusing. We won't be returning.";"2";"October 2025";"a mixed experience the room maintenance was slightly confusing we won t be returning";"0,00";"1";"Neutral";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"604";"Disappointing";"Not quite what we hoped. the buggy service was a bit slow. Very disappointed.";"1";"May 2026";"not quite what we hoped the buggy service was a bit slow very disappointed";"-1,25";"-2";"Negative";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0"
"605";"Exceptional service";"Absolutely stunning resort. The cliffside elevator was outstanding. Best trip ever.";"5";"June 2026";"absolutely stunning resort the cliffside elevator was outstanding best trip ever";"2,00";"12";"Positive";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1"
"606";"Best resort in Bali";"What a beautiful property! Breakfast spread was simply magical. Worth every penny.";"5";"May 2026";"what a beautiful property breakfast spread was simply magical worth every penny";"2,85";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"0";"0";"4"
"607";"Exceptional service";"We just returned from Bvlgari. The main pool was absolutely breathtaking! We felt like royalty.";"5";"February 2025";"we just returned from bvlgari the main pool was absolutely breathtaking we felt like royalty";"2,00";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"608";"Breathtaking views";"What a beautiful property! Butler service was a dream come true. Highly recommended!";"4";"November 2024";"what a beautiful property butler service was a dream come true highly recommended";"2,40";"8";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"609";"Best resort in Bali";"Absolutely stunning resort. The spa treatment was top notch. Can't wait to come back.";"5";"March 2026";"absolutely stunning resort the spa treatment was top notch can t wait to come back";"0,65";"6";"Positive";"0";"3";"0";"0";"1";"0";"1";"2";"1";"2"
"610";"Incredible experience";"Absolutely stunning resort. The main pool was stunning. We felt like royalty.";"4";"June 2026";"absolutely stunning resort the main pool was stunning we felt like royalty";"2,25";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"611";"Nice but slow service";"We just returned from Bvlgari. Breakfast spread was good, but the beach access was sub-par.";"3";"May 2024";"we just returned from bvlgari breakfast spread was good but the beach access was sub par";"1,35";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"2"
"612";"Unmatched luxury";"We just returned from Bvlgari. Breakfast spread was absolutely breathtaking! Worth every penny.";"4";"November 2025";"we just returned from bvlgari breakfast spread was absolutely breathtaking worth every penny";"1,85";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"613";"Too expensive";"We had high expectations. the buggy service took too long. They need to fix this.";"2";"February 2024";"we had high expectations the buggy service took too long they need to fix this";"0,00";"0";"Neutral";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"614";"Exceptional service";"Our family stayed here. The ocean view was incredible 😍! Can't wait to come back.";"5";"February 2025";"our family stayed here the ocean view was incredible can t wait to come back";"0,25";"0";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"615";"Perfect getaway";"My partner and I visited Bali. The main pool was stunning. Truly an authentic experience.";"5";"November 2025";"my partner and i visited bali the main pool was stunning truly an authentic experience";"2,45";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"4"
"616";"A 5-star dream";"Our family stayed here. Balinese hospitality was outstanding. Worth every penny.";"5";"February 2025";"our family stayed here balinese hospitality was outstanding worth every penny";"2,50";"7";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"3"
"617";"Incredible experience";"My partner and I visited Bali. Balinese hospitality was stunning. Highly recommended!";"4";"August 2026";"my partner and i visited bali balinese hospitality was stunning highly recommended";"3,05";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"618";"Average stay";"What a beautiful property! The spa treatment was good, but the beach access was completely overrated.";"3";"May 2024";"what a beautiful property the spa treatment was good but the beach access was completely overrated";"1,80";"6";"Positive";"0";"2";"0";"0";"4";"0";"2";"2";"0";"4"
"619";"Disappointing";"A mixed experience. the beach access needed improvement. Needs better management.";"1";"July 2026";"a mixed experience the beach access needed improvement needs better management";"1,95";"4";"Positive";"0";"0";"0";"0";"2";"0";"0";"2";"0";"2"
"620";"Average stay";"Our family stayed here. The resort architecture was good, but the beach access needed improvement.";"3";"November 2026";"our family stayed here the resort architecture was good but the beach access needed improvement";"1,50";"5";"Positive";"0";"1";"0";"0";"3";"0";"1";"3";"0";"2"
"621";"Perfect getaway";"We just returned from Bvlgari. The cliffside elevator was impeccable. Best trip ever.";"4";"February 2025";"we just returned from bvlgari the cliffside elevator was impeccable best trip ever";"1,00";"3";"Positive";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"622";"Best resort in Bali";"Absolutely stunning resort. Balinese hospitality was impeccable. Can't wait to come back.";"5";"October 2025";"absolutely stunning resort balinese hospitality was impeccable can t wait to come back";"2,00";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"2"
"623";"Breathtaking views";"We just returned from Bvlgari. Our private villa exceeded our expectations. We felt like royalty.";"5";"September 2025";"we just returned from bvlgari our private villa exceeded our expectations we felt like royalty";"1,50";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"624";"Perfect getaway";"Our family stayed here. Butler service was stunning. A must-visit in Bali.";"4";"June 2026";"our family stayed here butler service was stunning a must visit in bali";"1,55";"4";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"625";"Heaven on earth";"My partner and I visited Bali. Balinese hospitality was perfect. Highly recommended!";"4";"November 2025";"my partner and i visited bali balinese hospitality was perfect highly recommended";"3,05";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"3"
"626";"Amazing stay";"Absolutely stunning resort. Breakfast spread was perfect. Can't wait to come back.";"5";"May 2026";"absolutely stunning resort breakfast spread was perfect can t wait to come back";"1,85";"7";"Positive";"0";"2";"0";"0";"1";"0";"0";"1";"1";"2"
"627";"Amazing stay";"Absolutely stunning resort. Our private villa was top notch. We felt like royalty.";"5";"September 2024";"absolutely stunning resort our private villa was top notch we felt like royalty";"1,85";"8";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2"
"628";"Mixed experience";"My partner and I visited Bali. The cliffside elevator was good, but the beach access took too long.";"3";"November 2025";"my partner and i visited bali the cliffside elevator was good but the beach access took too long";"1,55";"3";"Positive";"0";"2";"0";"0";"2";"0";"1";"1";"0";"2"
"629";"Average stay";"Our family stayed here. The main pool was good, but the food quality was slightly confusing.";"3";"April 2024";"our family stayed here the main pool was good but the food quality was slightly confusing";"1,05";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"4"
"630";"Needs improvement";"A mixed experience. the food quality was completely overrated. Expected more from a luxury brand.";"2";"August 2026";"a mixed experience the food quality was completely overrated expected more from a luxury brand";"1,05";"4";"Positive";"0";"1";"0";"0";"2";"0";"0";"1";"0";"3"
"631";"Breathtaking views";"Our family stayed here. Our private villa was incredible 😍! Can't wait to come back.";"5";"January 2025";"our family stayed here our private villa was incredible can t wait to come back";"0,25";"0";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"632";"Breathtaking views";"My partner and I visited Bali. Butler service was perfect. Will definitely return.";"4";"August 2025";"my partner and i visited bali butler service was perfect will definitely return";"1,95";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"2";"0";"3"
"633";"Mixed experience";"What a beautiful property! The Italian restaurant was good, but the room maintenance was quite expensive.";"3";"April 2026";"what a beautiful property the italian restaurant was good but the room maintenance was quite expensive";"1,25";"6";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"634";"Average stay";"My partner and I visited Bali. The Italian restaurant was good, but the beach access was a bit slow.";"3";"December 2025";"my partner and i visited bali the italian restaurant was good but the beach access was a bit slow";"1,30";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"2"
"635";"Exceptional service";"My partner and I visited Bali. Breakfast spread was impeccable. We felt like royalty.";"5";"October 2025";"my partner and i visited bali breakfast spread was impeccable we felt like royalty";"3,00";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4"
"636";"Amazing stay";"Absolutely stunning resort. Our private villa was perfect. Can't wait to come back.";"4";"April 2025";"absolutely stunning resort our private villa was perfect can t wait to come back";"1,25";"7";"Positive";"0";"2";"0";"0";"1";"0";"0";"1";"1";"1"
"637";"Perfect getaway";"Our family stayed here. The spa treatment was top notch. A must-visit in Bali.";"5";"April 2024";"our family stayed here the spa treatment was top notch a must visit in bali";"0,55";"2";"Positive";"0";"2";"0";"0";"1";"0";"1";"2";"0";"3"
"638";"Beautiful but overrated";"We just returned from Bvlgari. The ocean view was good, but the room maintenance was sub-par.";"3";"June 2024";"we just returned from bvlgari the ocean view was good but the room maintenance was sub par";"0,75";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"1"
"639";"Perfect getaway";"My partner and I visited Bali. The ocean view was perfect. Highly recommended!";"4";"April 2026";"my partner and i visited bali the ocean view was perfect highly recommended";"2,05";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2"
"640";"Exceptional service";"Absolutely stunning resort. The spa treatment was simply magical. Will definitely return.";"4";"September 2026";"absolutely stunning resort the spa treatment was simply magical will definitely return";"1,65";"4";"Positive";"0";"2";"0";"0";"2";"0";"2";"1";"0";"2"
"641";"Disappointing";"Not quite what we hoped. the room maintenance needed improvement. Would not recommend.";"2";"August 2026";"not quite what we hoped the room maintenance needed improvement would not recommend";"1,25";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"3";"0";"2"
"642";"A 5-star dream";"We just returned from Bvlgari. The Italian restaurant was perfect. Worth every penny.";"5";"December 2026";"we just returned from bvlgari the italian restaurant was perfect worth every penny";"1,50";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2"
"643";"Best resort in Bali";"Absolutely stunning resort. Butler service was incredible 😍! Can't wait to come back.";"4";"December 2024";"absolutely stunning resort butler service was incredible can t wait to come back";"1,40";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1"
"644";"Best resort in Bali";"Our family stayed here. The Italian restaurant was incredible 😍! Will definitely return.";"4";"December 2024";"our family stayed here the italian restaurant was incredible will definitely return";"0,50";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"645";"Unmatched luxury";"We just returned from Bvlgari. Butler service was outstanding. Will definitely return.";"5";"December 2026";"we just returned from bvlgari butler service was outstanding will definitely return";"1,15";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"1";"2"
"646";"Incredible experience";"We just returned from Bvlgari. The ocean view was absolutely breathtaking! Can't wait to come back.";"4";"April 2026";"we just returned from bvlgari the ocean view was absolutely breathtaking can t wait to come back";"0,25";"5";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"647";"A 5-star dream";"My partner and I visited Bali. Breakfast spread was incredible 😍! Will definitely return.";"5";"April 2026";"my partner and i visited bali breakfast spread was incredible will definitely return";"1,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"648";"Incredible experience";"What a beautiful property! Butler service was impeccable. Truly an authentic experience.";"5";"October 2025";"what a beautiful property butler service was impeccable truly an authentic experience";"2,15";"3";"Positive";"0";"0";"0";"0";"2";"0";"0";"3";"0";"4"
"649";"Amazing stay";"Absolutely stunning resort. Balinese hospitality was stunning. Highly recommended!";"5";"April 2024";"absolutely stunning resort balinese hospitality was stunning highly recommended";"2,25";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"650";"Overpriced";"A mixed experience. the wifi connection was a bit slow. Needs better management.";"2";"September 2026";"a mixed experience the wifi connection was a bit slow needs better management";"0,95";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"651";"Beautiful paradise";"Our family stayed here. Butler service was top notch. Can't wait to come back.";"5";"September 2026";"our family stayed here butler service was top notch can t wait to come back";"0,15";"2";"Positive";"0";"2";"0";"0";"0";"0";"0";"2";"1";"2"
"652";"Breathtaking views";"What a beautiful property! The main pool was a dream come true. Will definitely return.";"5";"December 2025";"what a beautiful property the main pool was a dream come true will definitely return";"1,90";"6";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3"
"653";"Amazing stay";"We just returned from Bvlgari. The cliffside elevator was perfect. Truly an authentic experience.";"4";"May 2025";"we just returned from bvlgari the cliffside elevator was perfect truly an authentic experience";"1,25";"3";"Positive";"0";"1";"0";"0";"2";"0";"0";"2";"0";"2"
"654";"Exceptional service";"My partner and I visited Bali. The spa treatment was absolutely breathtaking! Can't wait to come back.";"4";"December 2024";"my partner and i visited bali the spa treatment was absolutely breathtaking can t wait to come back";"1,20";"5";"Positive";"0";"2";"0";"0";"1";"0";"1";"1";"1";"2"
"655";"A 5-star dream";"We just returned from Bvlgari. The cliffside elevator exceeded our expectations. Will definitely return.";"5";"January 2026";"we just returned from bvlgari the cliffside elevator exceeded our expectations will definitely return";"0,40";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"656";"Could be better";"Not quite what we hoped. the check-in process took too long. We won't be returning.";"2";"April 2024";"not quite what we hoped the check in process took too long we won t be returning";"0,50";"3";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"657";"Perfect getaway";"Our family stayed here. The cliffside elevator was impeccable. Truly an authentic experience.";"4";"September 2024";"our family stayed here the cliffside elevator was impeccable truly an authentic experience";"1,00";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"2"
"658";"Exceptional service";"Absolutely stunning resort. The ocean view was outstanding. Can't wait to come back.";"5";"August 2025";"absolutely stunning resort the ocean view was outstanding can t wait to come back";"1,25";"9";"Positive";"0";"1";"0";"0";"1";"0";"0";"0";"2";"1"
"659";"Best resort in Bali";"My partner and I visited Bali. Balinese hospitality was a dream come true. Best trip ever.";"4";"June 2025";"my partner and i visited bali balinese hospitality was a dream come true best trip ever";"3,05";"6";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2"
"660";"Overpriced";"Not quite what we hoped. the food quality was completely overrated. Would not recommend.";"2";"December 2025";"not quite what we hoped the food quality was completely overrated would not recommend";"1,05";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"3"
"661";"Exceptional service";"We just returned from Bvlgari. The spa treatment was incredible 😍! Truly an authentic experience.";"4";"July 2025";"we just returned from bvlgari the spa treatment was incredible truly an authentic experience";"1,15";"0";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"662";"Unmatched luxury";"Absolutely stunning resort. The resort architecture was a dream come true. Best trip ever.";"4";"August 2025";"absolutely stunning resort the resort architecture was a dream come true best trip ever";"2,00";"10";"Positive";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0"
