review_id,hotel_name,title,review_text,rating,review_date,review_date_raw,stay_date,trip_type,reviewer_location,reviewer_contributions,insider_tip,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,page_offset,source,cleaned_text
40020827,Bvlgari Resort Bali,Only stayed for 18 hours - bugs and no running water!,"To be fair it was not one single person's fault that our stay at the Bulgari went horribly wrong. The employees are very well intentioned but they have not been trained as well as say Four Seasons staff. For $1,000 a night we expected perfection. We had already stayed at the Four Seasons Jimbaran Bay and Sayan which were fabulous. The Bulgari is very isolated down near Uluwatu. You cannot walk to town or anywhere outside the hotel and I don't believe there are many restaurants nearby so you are pretty stuck. The views are amazing...cliff-top overlooking the ocean. Rooms were very fancy but not Balinese at all. Huge bathroom and the outdoor space, including plunge pool were great. Now to the bad parts...when we arrived we went down the funicular to the ocean front cafe thinking we would have a casual lunch. We soon realized that the hotel does not do anything casual. It is literally a thatched hut with wooden tables but the only entrees were $45 steaks and seafood dishes. No sandwiches or salads to speak of. Horrible service and the food was inedible. We had dinner at the italian restaurant...food was ok, better service, very expensive. Back to our room where things went downhill...in the middle of the night my husband and I realized we had no running water. Called the front desk and they said they had no idea how long it would be to fix. Then we woke up at 6am and I turned on the light next to the bed and suddenly there were hundreds of bugs all over the bed. I thought at first they had been IN the bed and freaked out. I would post pictures of it here but it is too gross! Our butler came and said he had no idea what it was so we decided to pack up and leave the hotel (later found out it was from the villa roofing which they are supposed to treat for insects). We still had NO running water at 7am when we left and went back to the Four Seasons Jimbaran Bay. To their credit we did get our money back for the one night we stayed there and a gift and apology note were sent to us at the Four Seasons from the Bulgari. We heard that over the next several days they still were having water problems which apparently is not uncommon for them. They looked to be adding some Bulgari Villas but I think they need to get the water and bug situation under control before adding more rooms and guests!",2,Sep 2009,Sep 2009,August 2009,Traveled as a couple,"Lafayette, California",10,NA,1,3,3,2,2,NA,730,tripadvisor_review_dataset,to be fair it was not one single person s fault that our stay at the bulgari went horribly wrong the employees are very well intentioned but they have not been trained as well as say four seasons staff for $ a night we expected perfection we had already stayed at the four seasons jimbaran bay and sayan which were fabulous the bulgari is very isolated down near uluwatu you cannot walk to town or anywhere outside the hotel and i do not believe there are many restaurants nearby so you are pretty stuck the views are amazing cliff top overlooking the ocean rooms were very fancy but not balinese at all huge bathroom and the outdoor space including plunge pool were great now to the bad parts when we arrived we went down the funicular to the ocean front cafe thinking we would have a casual lunch we soon realized that the hotel does not do anything casual it is literally a thatched hut with wooden tables but the only entrees were $ steaks and seafood dishes no sandwiches or salads to speak of horrible service and the food was inedible we had dinner at the italian restaurant food was ok better service very expensive back to our room where things went downhill in the middle of the night my husband and i realized we had no running water called the front desk and they said they had no idea how long it would be to fix then we woke up at am and i turned on the light next to the bed and suddenly there were hundreds of bugs all over the bed i thought at first they had been in the bed and freaked out i would post pictures of it here but it is too gross our butler came and said he had no idea what it was so we decided to pack up and leave the hotel later found out it was from the villa roofing which they are supposed to treat for insects we still had no running water at am when we left and went back to the four seasons jimbaran bay to their credit we did get our money back for the one night we stayed there and a gift and apology note were sent to us at the four seasons from the bulgari we heard that over the next several days they still were having water problems which apparently is not uncommon for them they looked to be adding some bulgari villas but i think they need to get the water and bug situation under control before adding more rooms and guests
38439832,Bvlgari Resort Bali,"Very luxurious Villa, average food","I agree with the 2 previous posts, and just want to add that the Italian Restaurant was uninspired and pretentious, while the asian one was serving great food. We had a villa on the second row, but still with a nice sea view, the transfer to the beach is spectacular, and we had a mile long walk without encountering anyone. (but it is not possible to swim in the ocean) The decoration and furniture of the villa and the bathroom was high-end ,but a little bit too dark,and the bed was too soft. (with spring noises) On one day we were served a mediocre breakfast with canned juice, they apologised and took it off the bill, on the second day breakfast was perfect. Great service from Agung our personal butler. They charge 60 US $ + tax for the airport drop off in their cheapest car, taxi was 8,50 US$",4,Aug 2009,Aug 2009,August 2009,Traveled as a couple,"Herzliya, Israel",29,NA,3,5,5,5,4,NA,730,tripadvisor_review_dataset,i agree with the previous posts and just want to add that the italian restaurant was uninspired and pretentious while the asian one was serving great food we had a villa on the second row but still with a nice sea view the transfer to the beach is spectacular and we had a mile long walk without encountering anyone but it is not possible to swim in the ocean the decoration and furniture of the villa and the bathroom was high end but a little bit too dark and the bed was too soft with spring noises on one day we were served a mediocre breakfast with canned juice they apologised and took it off the bill on the second day breakfast was perfect great service from agung our personal butler they charge us $ + tax for the airport drop off in their cheapest car taxi was us$
37975793,Bvlgari Resort Bali,"Unforgettable stay, exquisite resort","Nothing is left to chance in this wonderful resort, every single detail is thought through. The villa is designed in a modern style yet playing with indonesian elements and its comfort is state of art. Facilities are perfect with beautiful view of the Jungle and the ocean from everywhere in the resort. Food is delicious and service is personalized, always oriented towards making guests stay more pleasurable. This hotel is a MUST in Bali, nothing compares to its perfection.",5,Aug 2009,Aug 2009,August 2009,Traveled as a couple,Switzerland,35,NA,4,5,5,5,5,NA,730,tripadvisor_review_dataset,nothing is left to chance in this wonderful resort every single detail is thought through the villa is designed in a modern style yet playing with indonesian elements and its comfort is state of art facilities are perfect with beautiful view of the jungle and the ocean from everywhere in the resort food is delicious and service is personalized always oriented towards making guests stay more pleasurable this hotel is a must in bali nothing compares to its perfection
37668579,Bvlgari Resort Bali,"Probably one of the top 5 in Bali, but definitely not the best","Before starting this review, I'd like to say that I have been to Bali in July/August 8 times already, in good conditions, and that I have been to many high end hotels and resorts on the island. I had heard many positive comments/reviews concerning the Bulgari and I was rather excited to stay in this hotel for 4 nights. However I left with a contrasted impression due to several points I will now develop. Pros: -The situation is pretty decent, as the view is definitely breathtaking (one of the nicest in Bali), and the hotel is located less than half an hour away from the International Airport. -The hotel itself is design and, as it is only 34 months old, it is still in good condition. The decoration is modern and more tasteful than at the Four Seasons at Jimbaran Bay. -There are two very nice boutiques located within the hotel (they are pretty expensive though). -The breakfast, which is a hybrid between ""all you can eat"" buffet and a la carte, is delicious and offers a sumptuous view. -The bathroom is beautiful, spacious and clean. It contains 2 showers (outdoor and indoor) and a large bathtub, plus two sinks. Cons: -The service is OK, but definitely not worth the price. Service at Four Seasons Sayan/JImbaran Bay, Alila, any of the Aman hotels is clearly better, personnel is more attentive. A few examples: the buggy (which is indispensable to any movement in the hotel) once took 20 minutes to arrive at my room while ""5 to 7 minutes"" is announced; the staff at the restaurants is not as professional as in Mozaic, Cire or the restaurant of the Amandari for instance; we had booking issues at the restaurant because our butler forgot to make the reservation for us... -The food at the Italian restaurant, which is supposed to be the best of its kind on the island, is overpriced and not that great. -The beach is nice but it is almost impossible to go swim: the ground is full of rocks and the waves are more of the ""surfing caliber"" - high and dangerous. -The 2 rooms I've been into were infected with armies of tiny ants. I found some in my bag, inside my laptop... Some came under my keyboard (annoying), and BEHIND my screen (very annoying). In total, I probably killed around 40 before giving up and asking for some bug spray. -The cliffside villas have a great view but the ones that are located higher offer a pretty mediocre view. -The rooms are poorly lit. Huge windows compensate during the day, but the room is somber after sunset. To conclude, overall Bulgari is a classy and sumptuous 5 star hotel. However I would not recommend it to a friend as some other comparable hotels that offer relatively similar prestations are slightly better... and cheaper. I am thinking about the brand new Alila which is extremely design (almost making Bulgari look traditional), offers a better service and serves tastier food for a couple hundred dollars less per night. I would also recommend the Four Seasons at Jimbaran Bay, which is very similar to Bulgari (although older) but offers a truly professional service at a lower price.",4,Aug 2009,Aug 2009,August 2009,Traveled as a couple,North Carolina,19,NA,2,4,4,2,3,NA,730,tripadvisor_review_dataset,before starting this review i d like to say that i have been to bali in july august times already in good conditions and that i have been to many high end hotels and resorts on the island i had heard many positive comments reviews concerning the bulgari and i was rather excited to stay in this hotel for nights however i left with a contrasted impression due to several points i will now develop pros the situation is pretty decent as the view is definitely breathtaking one of the nicest in bali and the hotel is located less than half an hour away from the international airport the hotel itself is design and as it is only months old it is still in good condition the decoration is modern and more tasteful than at the four seasons at jimbaran bay there are two very nice boutiques located within the hotel they are pretty expensive though the breakfast which is a hybrid between all you can eat buffet and a la carte is delicious and offers a sumptuous view the bathroom is beautiful spacious and clean it contains showers outdoor and indoor and a large bathtub plus two sinks cons the service is ok but definitely not worth the price service at four seasons sayan jimbaran bay alila any of the aman hotels is clearly better personnel is more attentive a few examples the buggy which is indispensable to any movement in the hotel once took minutes to arrive at my room while to minutes is announced the staff at the restaurants is not as professional as in mozaic cire or the restaurant of the amandari for instance we had booking issues at the restaurant because our butler forgot to make the reservation for us the food at the italian restaurant which is supposed to be the best of its kind on the island is overpriced and not that great the beach is nice but it is almost impossible to go swim the ground is full of rocks and the waves are more of the surfing caliber high and dangerous the rooms i ve been into were infected with armies of tiny ants i found some in my bag inside my laptop some came under my keyboard annoying and behind my screen very annoying in total i probably killed around before giving up and asking for some bug spray the cliffside villas have a great view but the ones that are located higher offer a pretty mediocre view the rooms are poorly lit huge windows compensate during the day but the room is somber after sunset to conclude overall bulgari is a classy and sumptuous star hotel however i would not recommend it to a friend as some other comparable hotels that offer relatively similar prestations are slightly better and cheaper i am thinking about the brand new alila which is extremely design almost making bulgari look traditional offers a better service and serves tastier food for a couple hundred dollars less per night i would also recommend the four seasons at jimbaran bay which is very similar to bulgari although older but offers a truly professional service at a lower price
36631247,Bvlgari Resort Bali,Fine hotel but not worth the hype,"I have been reading the glowing reviews of Bulgari and suspect it is from people who do not frequent Bali a lot. In short, it is a fine hotel but nothing particularly spectacular in virtually any respect (rooms, service, location, etc.). We had a two bedroom villa with a central livingroom. It was fine. The view was spectacular. The restaurant was typical for Bali with a mix of local and international cuisine - all fine. The service in the restaurants was quite attentive to the needs of our children. The beach (although really not swimmable) is something to behold - we were there with the family for an hour without seeing another soul! In short, everything was fine but it is not so different from the Four Seasons Jimbaran but about 2X the price. As a family that returns to Bali every 3 months, we would not return to this hotel. Check out The Samaya in Seminyak (cool and trendy), the Four Seasons in Jimbaran (great for families) or any of the Amans.",4,Aug 2009,Aug 2009,April 2009,Traveled with family,Malaysia,18,NA,2,4,3,4,4,NA,730,tripadvisor_review_dataset,i have been reading the glowing reviews of bulgari and suspect it is from people who do not frequent bali a lot in short it is a fine hotel but nothing particularly spectacular in virtually any respect rooms service location etc we had a two bedroom villa with a central livingroom it was fine the view was spectacular the restaurant was typical for bali with a mix of local and international cuisine all fine the service in the restaurants was quite attentive to the needs of our children the beach although really not swimmable is something to behold we were there with the family for an hour without seeing another soul in short everything was fine but it is not so different from the four seasons jimbaran but about x the price as a family that returns to bali every months we would not return to this hotel check out the samaya in seminyak cool and trendy the four seasons in jimbaran great for families or any of the amans
35634541,Bvlgari Resort Bali,Luxury at the end of the World,"The Bvlgari Bali has a spectacular location on the cliff of the southern end of Uluwatu. You are greeted at the airy ""lobby"" and brought down to the actual resort by small golf cars. The grounds of the hotels are perfectly designed. Everything thaughtfully planned, without looking to perfect. The common pool is so beautiful, with several daybeds and sunloungers spread around. To get to the beach you need to take a small cable car, quite steep, but when you get down to the beach, you are standing with on one of the most picture perfect beaches in the world!!! The villas are beautiful, with a good layout and beautiful decorated with furniture by B&B Italia. Each villa has a small plunge pool, all with the same spectacular view. Only thing is that the villas are a little dark inside... I was a little disappointed of the villas, you can experience the same at several other resorts around the island, to a much lower rate. The three restaurants served gourmet cuisine, and it was memorable to dine on the edge of the cliff with thousands of stars above you and the waves rolling on the beach 100 meters below. I missed my special one sitting there alone..... The spa treatment was one of the best ever! Among other treatments, I had a 4 hour session in a private open air pavillion, truly perfect! The spa lady had the special touch that separate mediate massage from the top notch! The treatments are pricey, but worth every rupiah! You go there to experience one of the finest resorts ever build, to worship the sun and get the perfect tan, to have fantastic spa treatments, to eat great food and to pamper yourself. The rate for my villa vwas around USD 900,-. There are no complimentary pick up at the airport, they charge you USD 115,- each way. The Bvlgari is also quite isolated, and you need to hire a driver to get around. Then you can start the discussion, is it worth it..... For a stay of 3/4 nights just to have the experience of the place, absolutely! For a 2 weeks holiday, no.....",5,Jul 2009,Jul 2009,September 2008,Traveled solo,Oslo,21,NA,3,5,5,5,5,NA,730,tripadvisor_review_dataset,the bvlgari bali has a spectacular location on the cliff of the southern end of uluwatu you are greeted at the airy lobby and brought down to the actual resort by small golf cars the grounds of the hotels are perfectly designed everything thaughtfully planned without looking to perfect the common pool is so beautiful with several daybeds and sunloungers spread around to get to the beach you need to take a small cable car quite steep but when you get down to the beach you are standing with on one of the most picture perfect beaches in the world the villas are beautiful with a good layout and beautiful decorated with furniture by b b italia each villa has a small plunge pool all with the same spectacular view only thing is that the villas are a little dark inside i was a little disappointed of the villas you can experience the same at several other resorts around the island to a much lower rate the three restaurants served gourmet cuisine and it was memorable to dine on the edge of the cliff with thousands of stars above you and the waves rolling on the beach meters below i missed my special one sitting there alone the spa treatment was one of the best ever among other treatments i had a hour session in a private open air pavillion truly perfect the spa lady had the special touch that separate mediate massage from the top notch the treatments are pricey but worth every rupiah you go there to experience one of the finest resorts ever build to worship the sun and get the perfect tan to have fantastic spa treatments to eat great food and to pamper yourself the rate for my villa vwas around usd there are no complimentary pick up at the airport they charge you usd each way the bvlgari is also quite isolated and you need to hire a driver to get around then you can start the discussion is it worth it for a stay of nights just to have the experience of the place absolutely for a weeks holiday no
33128998,Bvlgari Resort Bali,"For complete relaxation, best hotel in the world","I have traveled to quite a few luxury hotels and this hotel was by far the best. A step above al other luxury hotel chains, which I never thought could be possible. You could be sitting around the pool with 15 other people around but you would feel like you are the only one there. I had never been more relaxed in my life. With all of this said, if you are traveling to Bali for the first time, I would not recommend Bulgari (or at least not for your entire stay in Bali). I believe there are other hotels in Bali that embrace the culture better. The truth is, although the Bulgari hotel was a large part of the best two weeks of my life, I really could have been anywhere. I only with there was one closer to home.",5,Jun 2009,Jun 2009,September 2008,Traveled as a couple,"New York City, New York",37,NA,4,4,5,5,5,NA,730,tripadvisor_review_dataset,i have traveled to quite a few luxury hotels and this hotel was by far the best a step above al other luxury hotel chains which i never thought could be possible you could be sitting around the pool with other people around but you would feel like you are the only one there i had never been more relaxed in my life with all of this said if you are traveling to bali for the first time i would not recommend bulgari or at least not for your entire stay in bali i believe there are other hotels in bali that embrace the culture better the truth is although the bulgari hotel was a large part of the best two weeks of my life i really could have been anywhere i only with there was one closer to home
32611314,Bvlgari Resort Bali,This is the Best Hotel in the World -- Bar None,"My wife and I just came back from a 7 night stay at the Bulgari Resort in Bali. Let me preface this review with the fact that we are hotel snobs and have stayed at the finest hotels in the world from Amanyara in Turks to Goerge V in Paris to One & Only to Las Ventanas to countless Four Seasons and Ritz Carltons around the world. Bulgari Bali beats them all and frankly its not even close. We also went to the Four Seasons in Jimbaran Bay and Sayan in Bali to check them out and the Bulgari makes them look like a Holiday Inn (to be fair the one in Sayan is in Ubud and in a very different location and the surroundings are also spectacular). I also should say I have never written a review on a hotel.... The View; Common Areas; Rooms (choose the Ocean Cliff Villa its worth the extra $$); Pool; Food are all amazing. The view from the resort is sort of like Big Sur -- the hotel is perched on a huge cliff overlooking the Indian Ocean. When I say amazing, I am not just referring to a general attention to beauty which you can find in other places but I am saying that down to the coaster you place your drink on the design is top notch on a level we had not seen prior to this. I am not going to get into every detail because really the part of this hotel that takes it to the level of Best in the World is the service. You tell one person one thing and it gets done -- end of story. It gets done with a warm smile and efficiently. If you are walking through the resort you will be greeted by every member of the staff with a smile and they will do just about anything to make your stay comfortable. You have a butler -- ours was Ronni and he was better than most executive assistants I have had and took service to a level that again we had not seen. (go to the bar everyday at about 5 pm for sunset and you will get tiny samples of the most amazing food for free...) I wish I had the time to write about every experience but just go; make your own experience here and it IS worth the travel time -- go in June and July when the weather is best!",5,Jun 2009,Jun 2009,June 2009,Traveled as a couple,Florida,10,NA,5,5,5,5,5,NA,730,tripadvisor_review_dataset,my wife and i just came back from a night stay at the bulgari resort in bali let me preface this review with the fact that we are hotel snobs and have stayed at the finest hotels in the world from amanyara in turks to goerge v in paris to one only to las ventanas to countless four seasons and ritz carltons around the world bulgari bali beats them all and frankly its not even close we also went to the four seasons in jimbaran bay and sayan in bali to check them out and the bulgari makes them look like a holiday inn to be fair the one in sayan is in ubud and in a very different location and the surroundings are also spectacular i also should say i have never written a review on a hotel the view common areas rooms choose the ocean cliff villa its worth the extra $$ pool food are all amazing the view from the resort is sort of like big sur the hotel is perched on a huge cliff overlooking the indian ocean when i say amazing i am not just referring to a general attention to beauty which you can find in other places but i am saying that down to the coaster you place your drink on the design is top notch on a level we had not seen prior to this i am not going to get into every detail because really the part of this hotel that takes it to the level of best in the world is the service you tell one person one thing and it gets done end of story it gets done with a warm smile and efficiently if you are walking through the resort you will be greeted by every member of the staff with a smile and they will do just about anything to make your stay comfortable you have a butler ours was ronni and he was better than most executive assistants i have had and took service to a level that again we had not seen go to the bar everyday at about pm for sunset and you will get tiny samples of the most amazing food for free i wish i had the time to write about every experience but just go make your own experience here and it is worth the travel time go in june and july when the weather is best
31394991,Bvlgari Resort Bali,great location,"The Bulgari resort at uluwatu is located atop a cliff overlooking the indian ocean. the design of the property is unique and it borrows heavily from local- traditional architecture elements and blends it with a contemporary design. The bulgari black theme/colour is very prominent, and as a slight downside to the property, can be quite a challenge to navigate and find your steps in the dimly lit atmosphere post sunset. That apart, there seems little else to complain about. The food is great and though the menu may seem a tad limited, the chef is always happy to accomodate your personal and perhaps sometimes demanding tastes and requests. The meals were something to look fwd to. The staff are friendly and pay great attention to the small details. The rooms/Villas are very comfortable and spacious. Theres a funnicular to take guests to the private beach area down below. There is also a Bvlgari shop on property.",4,Jun 2009,Jun 2009,November 2008,Traveled on business,"New Delhi, India",66,NA,5,5,5,5,5,NA,730,tripadvisor_review_dataset,the bulgari resort at uluwatu is located atop a cliff overlooking the indian ocean the design of the property is unique and it borrows heavily from local traditional architecture elements and blends it with a contemporary design the bulgari black theme colour is very prominent and as a slight downside to the property can be quite a challenge to navigate and find your steps in the dimly lit atmosphere post sunset that apart there seems little else to complain about the food is great and though the menu may seem a tad limited the chef is always happy to accomodate your personal and perhaps sometimes demanding tastes and requests the meals were something to look fwd to the staff are friendly and pay great attention to the small details the rooms villas are very comfortable and spacious theres a funnicular to take guests to the private beach area down below there is also a bvlgari shop on property
30461862,Bvlgari Resort Bali,"Perfect, perfect, perfect!","Just returned from a week long trip to Bali with our friends. First 3 nights we stayed at the Bulgari and last 4 nights we stayed at the Four Seasons Sayan. We all wish we would have stayed the full 7 nights at the Bulgari. Everything was perfect in every single way possible. The service, the room, the food, etc., etc.. We have stayed in many top hotels around the world and I can honestly say that the Bulgari Bali and the Bulgari Milan (also stayed) are our two top favorite hotels in the world. They are hotel perfection in my mind. And no, I do not have any affiliation with Bulgari whatsoever. Wish I did, discount would be nice. Its seems to me the reviewers that do not like the Bulgari really just like to hear themselves type (226 reviews...really?). I assure you, if you want to kick back and relax you will not be disappointed. However, it is a little bit secluded so if you want to venture out everyday you will need to hire a driver, which is not expensive, but kind of a hassle. I'll miss you Bulgari...til we meet again.",5,May 2009,May 2009,May 2009,Traveled with friends,"London, United Kingdom",3,NA,5,5,5,5,5,NA,730,tripadvisor_review_dataset,just returned from a week long trip to bali with our friends first nights we stayed at the bulgari and last nights we stayed at the four seasons sayan we all wish we would have stayed the full nights at the bulgari everything was perfect in every single way possible the service the room the food etc etc we have stayed in many top hotels around the world and i can honestly say that the bulgari bali and the bulgari milan also stayed are our two top favorite hotels in the world they are hotel perfection in my mind and no i do not have any affiliation with bulgari whatsoever wish i did discount would be nice its seems to me the reviewers that do not like the bulgari really just like to hear themselves type reviews really i assure you if you want to kick back and relax you will not be disappointed however it is a little bit secluded so if you want to venture out everyday you will need to hire a driver which is not expensive but kind of a hassle i ll miss you bulgari til we meet again
29361084,Bvlgari Resort Bali,Impeccably Bvlgari !!!,We had a company outing at the resort & even though we had a large group of 30 plus the resort did an excellent job in organising it right to the finest details. The attention to details started right from the airport pickup & the wow factor began the moment we stepped into the resort where we were very warmly welcomed by the General Manager. Cocktails plus canepes were served & we had the opportunity to savour the beauty of the surrounding sea from the welcome lobby. The resort had no trouble catering to a large group at all & they even organised paint ball & golf sessions for us. What better way to soothe our tired muscles after some sporting activities than to go for a tailored spa session which left us so relaxed & rested. We also had a pool side barbeque dinner that included unlimited serving of lobsters ! I must say the setting was amazing with the tables set around the pool side & the chefs serving up the food right next to you !! All the staff we encountered were extremely friendly & helpful & a few of us were so impressed that we have gone back to the resort again over the past year. I would certainly recommend this resort to groups or even couples as the place is large enough to ensure you have enough privacy & yet intimate enough for you to feel the pampering of the staff !!,5,May 2009,May 2009,December 2007,NA,Singapore,1,NA,5,5,5,5,5,NA,740,tripadvisor_review_dataset,we had a company outing at the resort even though we had a large group of plus the resort did an excellent job in organising it right to the finest details the attention to details started right from the airport pickup the wow factor began the moment we stepped into the resort where we were very warmly welcomed by the general manager cocktails plus canepes were served we had the opportunity to savour the beauty of the surrounding sea from the welcome lobby the resort had no trouble catering to a large group at all they even organised paint ball golf sessions for us what better way to soothe our tired muscles after some sporting activities than to go for a tailored spa session which left us so relaxed rested we also had a pool side barbeque dinner that included unlimited serving of lobsters i must say the setting was amazing with the tables set around the pool side the chefs serving up the food right next to you all the staff we encountered were extremely friendly helpful a few of us were so impressed that we have gone back to the resort again over the past year i would certainly recommend this resort to groups or even couples as the place is large enough to ensure you have enough privacy yet intimate enough for you to feel the pampering of the staff
28600638,Bvlgari Resort Bali,A place to get away from it all!!!,"We have just come back from the Bulgari after 4 fantastic days doing almost nothing!! Overall, we had an excellent vacation, from stepping off the plane and having express immigration clearance provided by the hotel, right through to 6pm checkout on the day we left. On arrival, we were 'upgraded' to a cliff top villa, which was fantastic for the view, but not so great with too many monkeys around! The villa didn't have the'wow' factor that maybe we were expecting, but it was excellent all the same. The best things about the vacation were: Service - fantastic, the staff were exceptionally helpful and efficient, right down to pre-empting our request for a late checkout. Food - fantastic, particularly the Asian cuisine Spa - My girlfriend is the queen of Spa treatments, but says that the treatment she had here was the best of all time!! It must have been impressive!! Scenery - Stunning. The coastline is fantastic to look at, and within the resort itself, the the walkways are immaculate with beautiful flowers The only real negative comment would be on the price of the wine. Whilst the selection is ok, it is far too expensive, with wines on average 3-4 times more expensive than Singapore. A reasonable bottle of red wine is approx $200 USD. The resort is very isolated too, which is ok if you just want to stay in the resort and relax, but it's almost an hour into Seminyak We would definitely go back, if we need another completely relaxing break.",5,Apr 2009,Apr 2009,April 2009,Traveled as a couple,"Sentosa Island, Singapore",13,NA,4,5,4,5,5,NA,740,tripadvisor_review_dataset,we have just come back from the bulgari after fantastic days doing almost nothing overall we had an excellent vacation from stepping off the plane and having express immigration clearance provided by the hotel right through to pm checkout on the day we left on arrival we were upgraded to a cliff top villa which was fantastic for the view but not so great with too many monkeys around the villa did not have the wow factor that maybe we were expecting but it was excellent all the same the best things about the vacation were service fantastic the staff were exceptionally helpful and efficient right down to pre empting our request for a late checkout food fantastic particularly the asian cuisine spa my girlfriend is the queen of spa treatments but says that the treatment she had here was the best of all time it must have been impressive scenery stunning the coastline is fantastic to look at and within the resort itself the the walkways are immaculate with beautiful flowers the only real negative comment would be on the price of the wine whilst the selection is ok it is far too expensive with wines on average times more expensive than singapore a reasonable bottle of red wine is approx $ usd the resort is very isolated too which is ok if you just want to stay in the resort and relax but it s almost an hour into seminyak we would definitely go back if we need another completely relaxing break
